Producto,CodigoOrigen,Codigo,Categoria,Proveedor,Deposito,Ubicacion,Cantidad,StockSeguridad
RESTRICTOR DE FLUJO 075 - 3/4,V3162-075,1393,Insumos,Clack Corp.,Anaya 2710,,15,10
RESTRICTOR DE FLUJO 090 - 1,V3190-090,426,Insumos,Clack Corp.,Anaya 2710,,15,10
RESTRICTOR DE FLUJO 090 - 3/4,V3162-090,1394,Insumos,Clack Corp.,Anaya 2710,,15,10
RESTRICTOR DE FLUJO 100 - 1,V3190-100,427,Insumos,Clack Corp.,Anaya 2710,,15,10
RESTRICTOR DE FLUJO 100 - 3/4,V3162-100,1395,Insumos,Clack Corp.,Anaya 2710,,15,10
RESTRICTOR DE FLUJO 110 - 1,V3190-110,428,Insumos,Clack Corp.,Anaya 2710,,15,10
RESTRICTOR DE FLUJO 130 - 1,V3190-130,429,Insumos,Clack Corp.,Anaya 2710,,15,10
RESTRICTOR DE FLUJO 150 - 1,V3190-150,430,Insumos,Clack Corp.,Anaya 2710,,15,10
RESTRICTOR DE FLUJO 170 - 1,V3190-170,431,Insumos,Clack Corp.,Anaya 2710,,15,10
RESTRICTOR DE FLUJO 200-1,V3190-200,1361,Insumos,Clack Corp.,Anaya 2710,,15,10
"RESTRICTOR DE FLUJO 250-1""",V3190-250,1565,Insumos,Clack Corp.,Anaya 2710,,15,10
RIEL 30 CM P/PORTATIL,,2790,Insumos,Clack Corp.,Anaya 2710,,15,10
RIEL DIN 35 MM (1 METRO),,1246,Insumos,Clack Corp.,Anaya 2710,,15,10
RISER PIPE ADAPTER  1.050X32MM,D1135,2462,Insumos,Clack Corp.,Anaya 2710,,15,10
ROTAMETRO F-55250,F-55250GA,2626,Insumos,Clack Corp.,Anaya 2710,,15,10
ROTAMETRO WALCHEM,103519,2497,Insumos,Clack Corp.,Anaya 2710,,15,10
ROTOR GEORGE FISCHER,M1538-2,2648,Insumos,Clack Corp.,Anaya 2710,,15,10
RUEDAS P/ÓSMOSIS PORTATIL,,2801,Insumos,Clack Corp.,Anaya 2710,,15,10
RULEMAN 6006,,3003,Insumos,Clack Corp.,Anaya 2710,,15,10
RULEMAN 6200,,2686,Insumos,Clack Corp.,Anaya 2710,,15,10
RULEMAN 6201,6201ZZC3,1616,Insumos,Clack Corp.,Anaya 2710,,15,10
RULEMAN 6202,,1323,Insumos,Clack Corp.,Anaya 2710,,15,10
RULEMAN 6203,,1282,Insumos,Clack Corp.,Anaya 2710,,15,10
RULEMAN 6204ZZ,6204ZZ,1912,Insumos,Clack Corp.,Anaya 2710,,15,10
RULEMAN 6205,,2687,Insumos,Clack Corp.,Anaya 2710,,15,10
RULEMAN 6206,,2688,Insumos,Clack Corp.,Anaya 2710,,15,10
SAL EN TABLETAS X KG,,2392,Insumos,Clack Corp.,Anaya 2710,,15,10
SAL ESCO (AXAL) x KG (BOLSA 25KG),,2385,Insumos,Clack Corp.,Anaya 2710,,15,10
SAL ULTRA PURA EN PASTILLAS (KG),,2386,Insumos,Clack Corp.,Anaya 2710,,48000,10000
SALDO INICIAL,,1000,Insumos,Clack Corp.,Anaya 2710,,15,10
SALIDA ANALOGA ADICIONAL,5002000,2090,Insumos,Clack Corp.,Anaya 2710,,15,10
SALIDA DE TABLERO 4-8 MM,DIN3402,2712,Insumos,Clack Corp.,Anaya 2710,,15,10
SALIDA DE TABLERO 5-10 MM,DIN3404,2713,Insumos,Clack Corp.,Anaya 2710,,15,10
SALIDA DE TABLERO CHICA,DIN3406,2568,Insumos,Clack Corp.,Anaya 2710,,15,10
SALIDA DE TABLERO MEDIANA,DIN3409,2569,Insumos,Clack Corp.,Anaya 2710,,15,10
"SALIDA DE TANQUE 1""",20010107,2206,Insumos,Clack Corp.,Anaya 2710,,15,10
"SALIDA DE TANQUE 1/2""",20010105,2204,Insumos,Clack Corp.,Anaya 2710,,15,10
"SALIDA DE TANQUE 3/4""",20010106,2205,Insumos,Clack Corp.,Anaya 2710,,15,10
"SAUGVENTIL PCB, PROMINENT",7307,2070,Insumos,Clack Corp.,Anaya 2710,,15,10
SECADOR AIRE AD40,AD32,1352,Insumos,Clack Corp.,Anaya 2710,,15,10
SECADOR DE AIRE CD10AD,ADP100,1514,Insumos,Clack Corp.,Anaya 2710,,15,10
SEGMENTO BOMBA PERISTALTICA,,1761,Insumos,Clack Corp.,Anaya 2710,,15,10
"SEGURO P/CONECTOR RAP.""FILSA""",,33,Insumos,Clack Corp.,Anaya 2710,,15,10
SEGURO P/TAPA TUBO MEMB 8X40,20025,2955,Insumos,Clack Corp.,Anaya 2710,,15,10
Seguro para codo,H4615,1535,Insumos,Clack Corp.,Anaya 2710,,15,10
SELLADOR ALTA PRESION P/GAS TEFLONPTFE,,25600,Insumos,Clack Corp.,Anaya 2710,,15,10
SELLO BOMBA CBI 4-40/4-50,RST-50-10,2198,Insumos,Clack Corp.,Anaya 2710,,15,10
SELLO BOMBA DE AGUA CM 301-19,,3006,Insumos,Clack Corp.,Anaya 2710,,15,10
SELLO BOMBA ESPA PRISMA 15,1916,1326,Insumos,Clack Corp.,Anaya 2710,,15,10
SELLO BOMBA SANITARIA,DES SELLO,1636,Insumos,Clack Corp.,Anaya 2710,,15,10
SELLO BOMBA UA-16MM CA/CE/EPDM,,1940,Insumos,Clack Corp.,Anaya 2710,,15,10
SELLO BOMBA VERTICAL SBI 10/16/20,,2413,Insumos,Clack Corp.,Anaya 2710,,15,10
SELLO MACANICO ESTÁNDAR CARBON,,1773,Insumos,Clack Corp.,Anaya 2710,,15,10
SELLO MACANICO ESTÁNDAR CARBON,,1774,Insumos,Clack Corp.,Anaya 2710,,15,10
SELLO MECANICO BOMBA ECM2-4 / CARBON CERAMIC,,1793,Insumos,Clack Corp.,Anaya 2710,,15,10
SELLO MECANICO BOMBA ECM2-4 / SIC VITON,,1792,Insumos,Clack Corp.,Anaya 2710,,15,10
SELLO MECANICO RESORTE CONICO 15mm,TC/FN15,3016,Insumos,Clack Corp.,Anaya 2710,,15,10
"SELLO SILICONA P/CLAMP 1""",,1057,Insumos,Clack Corp.,Anaya 2710,,15,10
Sello Válvula de muestreo inox,113818,2483,Insumos,Clack Corp.,Anaya 2710,,15,10
"SENSOR CL2, PVC, SIN MEMBRANA",104037,2883,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR CLORO P/CONTROLADOR W10,191300,2546,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR CLORO RESIDUAL,FST100-YL105,2289,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR CONDUCT. RANGO 0-2000 Us/cm _ TEMP 0 A 60 ºC 420mA,,2286,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR CONDUCTIVIDAD BOILER ATC,PI2316S,2680,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR CONDUCTIVIDAD GEORGE PISCHER,"SENSOR K0,01",2649,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE CLORO LIBRE,32000001,2673,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE CLORO LIBRE ADICIONAL,8000001,2349,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE CLORO P/CONTROLADORW,191445,2545,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE CLORO TOTAL,32000002,2088,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE CLORO TOTAL ADICIONAL,8000002,2350,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE CLORO TOTLA 20PPM NO CABLE,191499,2939,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE CONDUCTIVIDAD 0-200 uS/cm,,1001,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE FLUJO,001,1827,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE FLUJO DIG. B-W MOLDE,FHXX10P2,24,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE FLUJO DIGITAL B-W10,FHXX10AT,2528,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE FLUJO DIGITAL B-W75F,FHXX75F2,2527,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE FLUJO DIGITAL B-W75P,FHXX75P2,2529,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE OZONO,32000010,2093,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE PRESION  0 - 10 CON DISPLAY,,1023,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE PRESION  0 - 16 CON DISPLAY,,1025,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE PRESION  0 -1,,1021,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE PRESION  0 -16,,1024,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE PRESION 0 - 10,,1022,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE PRESION 0-025 BAR,REPBOM778,227,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE PRESION SICK 0-1.0 BAR,,1937,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE PRESION SICK 0-10.0 BAR,,2498,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE PRESION SICK 0-16.0 BAR,,2505,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR DE TEMPERATURA,,2169,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR LBH6,,1659,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR MAGNETICO PARA PUERTAS,SIE2500,2739,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR OPTICO,6200002,2351,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR ORP RANGO -2000 A 2000 mV/TEMPERATURA 0 A 60 ºc _ 24V - 420mA,,2285,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR PARA OZONO 2PPM,191746,2882,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR PH - RANGO 0-14/TEMPERATURA 0 A 60 ºc _ 24V - 420mA,,2284,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR PH CON ATC COMPLETO EN LINEA,WEL-PHF-12,2909,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR TEMPERTAURA / HUMEDAD,,2170,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR TURBIEDAD,FST100-ZD102,2288,Insumos,Clack Corp.,Anaya 2710,,15,10
SENSOR UV STERLIGHT,254NM-FP1,1977,Insumos,Clack Corp.,Anaya 2710,,15,10
"SENSOR, CCOND, W1/6, PT100, 10FT - K=0,1",103904-10,2881,Insumos,Clack Corp.,Anaya 2710,,15,10
"SENSOR, CCOND, W1/6, PT1000, 10FT - K=0,01",103903-10,2880,Insumos,Clack Corp.,Anaya 2710,,15,10
SER O'RING CAMARA DE REAC.CD10,ORS50,1516,Insumos,Clack Corp.,Anaya 2710,,15,10
SERVICE ASSY-CCA1325 180W,CCA1325SA,1954,Insumos,Clack Corp.,Anaya 2710,,15,10
SERVICE SPANNER WRENCH WS1,V3193-02,1988,Insumos,Clack Corp.,Anaya 2710,,15,10
SERVICIO TÉCNICO MENSUAL,,484,Insumos,Clack Corp.,Anaya 2710,,15,10
Set herramientas J.G,ICLT/2,338,Insumos,Clack Corp.,Anaya 2710,,15,10
SHORT PIN,10908,2324,Insumos,Clack Corp.,Anaya 2710,,15,10
SILASTIC ( 12 x 6mm),SILAS12X6,1169,Insumos,Clack Corp.,Anaya 2710,,15,10
SILASTIC ( 4 x 7 mm),SILAS04X7,1216,Insumos,Clack Corp.,Anaya 2710,,15,10
SILASTIC (10 X 16 mm),SILAS1016,165,Insumos,Clack Corp.,Anaya 2710,,15,10
SILASTIC (10 x 5 mm),SILAS1005,1101,Insumos,Clack Corp.,Anaya 2710,,15,10
SILASTIC(5 x9mm),SILAS5900,213,Insumos,Clack Corp.,Anaya 2710,,15,10
SILASTIC(8X14mm),SILAS0814,164,Insumos,Clack Corp.,Anaya 2710,,15,10
SILICA GEL,DES16,1354,Insumos,Clack Corp.,Anaya 2710,,15,10
SIST OSMOSIS INVERSA OSM2000LH,,2540,Insumos,Clack Corp.,Anaya 2710,,15,10
SISTEMA COMP.OSMOSIS INV.10m3h,500,2361,Insumos,Clack Corp.,Anaya 2710,,15,10
SISTEMA OSM INVERSA OSM 1000LH,,2575,Insumos,Clack Corp.,Anaya 2710,,15,10
SISTEMA OSMOSIS INVERSA 200LH,,2369,Insumos,Clack Corp.,Anaya 2710,,15,10
SISTEMA OZONIZADOR CD10AD,,2066,Insumos,Clack Corp.,Anaya 2710,,15,10
SISTEMA OZONIZADOR SIP2000,578002,2594,Insumos,Clack Corp.,Anaya 2710,,15,10
SOLENOIDE NA 220V PVC,SOL427811,1187,Insumos,Clack Corp.,Anaya 2710,,15,10
SOPORTE 2 MOD P/RIEL DIN,CON3132,2751,Insumos,Clack Corp.,Anaya 2710,,15,10
SOPORTE DE INOXIDABLE BOMBA EJ,SOPINO452,71,Insumos,Clack Corp.,Anaya 2710,,15,10
SOPORTE DE INOXIDABLE BOMBA EW,,375,Insumos,Clack Corp.,Anaya 2710,,15,10
"SOPORTE FILTRO 4.5""",B1-JU,108,Insumos,Clack Corp.,Anaya 2710,,15,10
SOPORTE INOX PARA FIBRA - PILETA LAVADO,,2770,Insumos,Clack Corp.,Anaya 2710,,15,10
"SOPORTE L DISPENSADOR 2,5""",B1-10,2032,Insumos,Clack Corp.,Anaya 2710,,15,10
SOPORTE PLASTICO DE TRANSMISION,S1533,293,Insumos,Clack Corp.,Anaya 2710,,15,10
SOPORTE TUBERIA 25MM PVC,,468,Insumos,Clack Corp.,Anaya 2710,,15,10
SOPORTE TUBERIA 32MM PVC,HSUV-SS-M-5,365,Insumos,Clack Corp.,Anaya 2710,,15,10
SOPORTE TUBERIA 40MM PVC,WR200,366,Insumos,Clack Corp.,Anaya 2710,,15,10
SOPORTE U FILTRO DOBLE (1014),B2-10,2031,Insumos,Clack Corp.,Anaya 2710,,15,10
SOPORTE Y SUNCHO TUBO MEMB 8X40,20276,2959,Insumos,Clack Corp.,Anaya 2710,,15,10
SULFATO DE ALUMINA,,2399,Insumos,Clack Corp.,Anaya 2710,,15,10
SWITCH DE FLUJO,36200000,2137,Insumos,Clack Corp.,Anaya 2710,,15,10
SWITCH DE PRESIÓN 120 PSI PARA BOMBA OSMO SEAFLO,,2840,Insumos,Clack Corp.,Anaya 2710,,15,10
SWITCH DE PRESIÓN 180 PSI PARA BOMBA OSMO SEAFLO,,2841,Insumos,Clack Corp.,Anaya 2710,,15,10
SWITCH POINT LEVEL 5 FT,190964-5,2628,Insumos,Clack Corp.,Anaya 2710,,15,10
T 18MM J.G,PM0218E,471,Insumos,Clack Corp.,Anaya 2710,,15,10
T 22MM J.G,PM0222E,472,Insumos,Clack Corp.,Anaya 2710,,15,10
"T INOX 1/2""",,502,Insumos,Clack Corp.,Anaya 2710,,15,10
"T INOXIDABLE 1""",,2973,Insumos,Clack Corp.,Anaya 2710,,15,10
T REDUCCION 3/8 X 3/8 X 1/4,PI301208S,359,Insumos,Clack Corp.,Anaya 2710,,15,10
TABLERO CON BANDEJA 400X300X200 MM,,1235,Insumos,Clack Corp.,Anaya 2710,,15,10
TABLERO CON BANDEJA 500X400X200 MM,,1240,Insumos,Clack Corp.,Anaya 2710,,15,10
TABLERO CON BANDEJA 600X400X230 MM,,1244,Insumos,Clack Corp.,Anaya 2710,,15,10
TABLERO CON BANDEJA 800X600X300 MM,,1245,Insumos,Clack Corp.,Anaya 2710,,15,10
TABLERO CONTROL DE BOMBA,STE-GUAR1,1645,Insumos,Clack Corp.,Anaya 2710,,15,10
TABLERO ELECTRICO PVC P/PORTATIL,STE0136,2812,Insumos,Clack Corp.,Anaya 2710,,15,10
TABLERO EXT 7 MOD C/TAPA IP55 PRE251,ROK0308,2752,Insumos,Clack Corp.,Anaya 2710,,15,10
TABLERO OSMOSIS,,2517,Insumos,Clack Corp.,Anaya 2710,,15,10
TABLERO P/OSMOSIS (CREATE 4040),,518,Insumos,Clack Corp.,Anaya 2710,,15,10
TABLERO P/OSMOSIS (I9) 8040,,521,Insumos,Clack Corp.,Anaya 2710,,15,10
TABLERO SCHNEIDER 308X250X160,827017,2659,Insumos,Clack Corp.,Anaya 2710,,15,10
TABLERO SCHNEIDER 430X330X200,,1877,Insumos,Clack Corp.,Anaya 2710,,15,10
TABLERO SCHNEIDER 647X436X250,,1876,Insumos,Clack Corp.,Anaya 2710,,15,10
TABLERO SCHNEIDER 747X536X300,827708,2660,Insumos,Clack Corp.,Anaya 2710,,15,10
TABLERO SCHNEIDER 847X636X300,4SR2-70/12-0.75,1880,Insumos,Clack Corp.,Anaya 2710,,15,10
TACO NYLON 6 MM,FIE1804,2717,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE,14040001,1652,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE 10 000 LTS,,2846,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE 100 LTS CON TAPA,6524,2421,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE 1000 LTS,,2847,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE 4000 LTS MEDIDA ESPECIAL,,2894,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE 50 LTS CON TAPA,6522,2420,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE 6X18,TK-618,2485,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE 8X35,TK-835,2624,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE 9' X 35'',C80935C01E01,2663,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE DE CHAPA 200 LITROS,,2684,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE DOSIFICACIÓN,,1874,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE DOSIFICADOR 120 L,,1884,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE DOSIFICADOR 80 L,CD,1883,Insumos,Clack Corp.,Anaya 2710,,15,10
"TANQUE FBRA DE VIDRIO   9""x48""",C60948N61E01,1520,Insumos,Clack Corp.,Anaya 2710,,15,10
"TANQUE FIBRA DE VIDRIO 12""x48""",C51248N11A01,47,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE FIBRA DE VIDRIO 12x48,TK-1248,1808,Insumos,Clack Corp.,Anaya 2710,,15,10
"TANQUE FIBRA DE VIDRIO 13""x54""",C61354N62E13,48,Insumos,Clack Corp.,Anaya 2710,,15,10
"TANQUE FIBRA DE VIDRIO 14""x65""",C61465N62E13,46,Insumos,Clack Corp.,Anaya 2710,,15,10
"TANQUE FIBRA DE VIDRIO 16""x65""",C61665N62E13,41,Insumos,Clack Corp.,Anaya 2710,,15,10
"TANQUE FIBRA DE VIDRIO 18""x65""",C61865N62E13,1620,Insumos,Clack Corp.,Anaya 2710,,15,10
"TANQUE FIBRA DE VIDRIO 21""x62""",C62162N62E13,1542,Insumos,Clack Corp.,Anaya 2710,,15,10
"TANQUE FIBRA DE VIDRIO 24""x72""",C62472N62E83,1543,Insumos,Clack Corp.,Anaya 2710,,15,10
"TANQUE FIBRA DE VIDRIO 24""x72"" TRIPOD",24x72 - Tripod Base,2844,Insumos,Clack Corp.,Anaya 2710,,15,10
"TANQUE FIBRA DE VIDRIO 30""x72"" C/TRIPODE",TK-3072,1621,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE FIBRA DE VIDRIO 30X72,C63072N72E82,2189,Insumos,Clack Corp.,Anaya 2710,,15,10
"TANQUE FIBRA DE VIDRIO 36""x72"" TRIPOD",C63672N62E83,2040,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE FIBRA DE VIDRIO 36X72,C63672N72E82,2190,Insumos,Clack Corp.,Anaya 2710,,15,10
"TANQUE FIBRA DE VIDRIO 42""x72"" TRIPOD",C64272N72E82,2041,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE P/ SALMUERA 18x36 COMPL,J7551,241,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE P/SALMUERA 14X14X34,G21414BB1C00,1700,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE P/SALMUERA 18X36,G21836BB1C00,1754,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE P/SALMUERA 24X41,G22441CB1C00,1701,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE P/SALMUERA 24X50,G22450CB1C00,1702,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE P/SALMUERA 30X50,G23050CB1C00,1703,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE PERDURIT PLUS 2000 LTS,14040008,2355,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE PERDURIT PLUS 5000 LTS,,2356,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE PRESURIZADOR 11 GALONES,,483,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE PRESURIZADOR 3 GALONES,,482,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE SALMUERA 14X14X34 COMPL,,2024,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE SALMUERA 24x50 COMPLETO,,1956,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE SALMUERA 30X50 COMPLETO,,2025,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE SALMUERA COMP. 24X41,,1943,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE SALMUERA COMPLETO 100 LTS,REBOS1214,49,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE SALMUERA COMPLETO 1000 LTS,,1276,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE SALMUERA COMPLETO 130 LTS,,50,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE SALMUERA COMPLETO 350 LTS,,52,Insumos,Clack Corp.,Anaya 2710,,15,10
TANQUE SALMUERA COMPLETO 500 LTS,REPMOT400,53,Insumos,Clack Corp.,Anaya 2710,,15,10
Tapa amarilla 1/2 J.G,PI1916Y,350,Insumos,Clack Corp.,Anaya 2710,,15,10
Tapa azul 1/2 J.G,PI1916B,347,Insumos,Clack Corp.,Anaya 2710,,15,10
"TAPA CART. MEMBRANA 4X40""",EC 4 SS,2670,Insumos,Clack Corp.,Anaya 2710,,15,10
"TAPA CIEGA DE CLAMP 1 - 1,5"" INOX",,1058,Insumos,Clack Corp.,Anaya 2710,,15,10
"TAPA CIEGA INOX. 1 1/4""",144280,1614,Insumos,Clack Corp.,Anaya 2710,,15,10
"TAPA CLAMP 1"" C/BUJE 3/8"" INOX",,1054,Insumos,Clack Corp.,Anaya 2710,,15,10
"TAPA HEMBRA 1""",20010041,2231,Insumos,Clack Corp.,Anaya 2710,,15,10
"TAPA HEMBRA 1/2""",45032001,2229,Insumos,Clack Corp.,Anaya 2710,,15,10
"TAPA HEMBRA 3/4""",20010040,2227,Insumos,Clack Corp.,Anaya 2710,,15,10
"TAPA MACHO 1 1/2""",20010049,2232,Insumos,Clack Corp.,Anaya 2710,,15,10
"TAPA MACHO 1""",20010047,2230,Insumos,Clack Corp.,Anaya 2710,,15,10
"TAPA MACHO 1/4""",146332,2293,Insumos,Clack Corp.,Anaya 2710,,15,10
"TAPA MACHO 3/4""",20010046,2228,Insumos,Clack Corp.,Anaya 2710,,15,10
"TAPA MACHO 3/8""",146334,2296,Insumos,Clack Corp.,Anaya 2710,,15,10
Tapa negra 1/2 J.G,PI1916E,348,Insumos,Clack Corp.,Anaya 2710,,15,10
TAPA PARA ABLANDADOR CWS18,J2TCWS-HEH,2654,Insumos,Clack Corp.,Anaya 2710,,15,10
TAPA PARA ABLANDADOR CWS35,J2TCWS-HEH,2656,Insumos,Clack Corp.,Anaya 2710,,15,10
TAPA PARA BIDONES,,2199,Insumos,Clack Corp.,Anaya 2710,,15,10
TAPA PRECINTADA PARA BIDON,705,1300,Insumos,Clack Corp.,Anaya 2710,,15,10
TAPA PRESION TUBO MEMB 8X40,10085,2956,Insumos,Clack Corp.,Anaya 2710,,15,10
Tapa roja 1/2 J.G,PI1916R,349,Insumos,Clack Corp.,Anaya 2710,,15,10
TAPON 1/4,,91,Insumos,Clack Corp.,Anaya 2710,,15,10
TAPON 1/4 J.G,PI0808S,345,Insumos,Clack Corp.,Anaya 2710,,15,10
TAPON 3/4,,95,Insumos,Clack Corp.,Anaya 2710,,15,10
TAPON 3/8,,93,Insumos,Clack Corp.,Anaya 2710,,15,10
TAPON 3/8 J.G,PI0812S,346,Insumos,Clack Corp.,Anaya 2710,,15,10
"TAPON CIEGO 6"" PARA TANQUE",,1539,Insumos,Clack Corp.,Anaya 2710,,15,10
"TAPON DE TANQUE 2½""",Q7004,291,Insumos,Clack Corp.,Anaya 2710,,15,10
"TAPON DE TANQUE 4""",Q1028,399,Insumos,Clack Corp.,Anaya 2710,,15,10
TAPON DESAGUE P/LAVADO,,2383,Insumos,Clack Corp.,Anaya 2710,,15,10
TAPON PUERTO SALMUERA VAL. WS1,V3195-01,1554,Insumos,Clack Corp.,Anaya 2710,,15,10
TAPÓN TEFFEN 1/2,,2799,Insumos,Clack Corp.,Anaya 2710,,15,10
"TE 20""",,2264,Insumos,Clack Corp.,Anaya 2710,,15,10
"TE 20"" CON ROSCA 1/2""",,2267,Insumos,Clack Corp.,Anaya 2710,,15,10
"TE 25 mm C/ROSCA HEMBRA 3/4""",,2013,Insumos,Clack Corp.,Anaya 2710,,15,10
"TE 25""",,2265,Insumos,Clack Corp.,Anaya 2710,,15,10
"TE 25"" CON ROSCA 1/2""",,2269,Insumos,Clack Corp.,Anaya 2710,,15,10
"TE 25"" CON ROSCA 3/4""",,2268,Insumos,Clack Corp.,Anaya 2710,,15,10
"TE 32 mm C/ROSCA HEMBRA 1""",,2014,Insumos,Clack Corp.,Anaya 2710,,15,10
"TE 32""",39510084,2266,Insumos,Clack Corp.,Anaya 2710,,15,10
"TE 32"" CON ROSCA 1""",,2271,Insumos,Clack Corp.,Anaya 2710,,15,10
"TE 32"" CON ROSCA 3/4""",39510147,2270,Insumos,Clack Corp.,Anaya 2710,,15,10
TE 63 MM,,2929,Insumos,Clack Corp.,Anaya 2710,,15,10
"TE DE REDUCCIÓN 1/2""x3/8""",AQF T 1238TT,354,Insumos,Clack Corp.,Anaya 2710,,15,10
TE DE REDUCCION 1/2-3/8 J.G,PI301612S,310,Insumos,Clack Corp.,Anaya 2710,,15,10
TE INOX 1¨,144226,2581,Insumos,Clack Corp.,Anaya 2710,,15,10
"TEE 1"" PPL",200100054,2203,Insumos,Clack Corp.,Anaya 2710,,15,10
TEE 1/2  KYNAR,JC70-8KPG,1721,Insumos,Clack Corp.,Anaya 2710,,15,10
"TEE 1/2"" PPL",200100052,2201,Insumos,Clack Corp.,Anaya 2710,,15,10
"TEE 1/4"" KYNAR",JC70-4-KPG,2511,Insumos,Clack Corp.,Anaya 2710,,15,10
TEE 1/4¨ INOX,144222,2582,Insumos,Clack Corp.,Anaya 2710,,15,10
TEE 25 MM,39510083,265,Insumos,Clack Corp.,Anaya 2710,,15,10
"TEE 3/4 NPTF, P/ BAJA PRESION  PH/ORP",102884,2905,Insumos,Clack Corp.,Anaya 2710,,15,10
"TEE 3/4"" PPL",200100053,2202,Insumos,Clack Corp.,Anaya 2710,,15,10
TEE 40 MM PVC,39510085,2523,Insumos,Clack Corp.,Anaya 2710,,15,10
TEE 50 MM PVC,39510086,2520,Insumos,Clack Corp.,Anaya 2710,,15,10
"TEE INOX 3/4""",144225,2744,Insumos,Clack Corp.,Anaya 2710,,15,10
TEE MACHO 1/2 ROSCA 3/8 KYNAR,JC60-8-6KPG,1722,Insumos,Clack Corp.,Anaya 2710,,15,10
